CustomerID,TransactionDate,TransactionAmount
CUST10124,03-10-2022,1615.98
CUST10897,01-09-2024,781.78
CUST10754,04-11-2024,2505.73
CUST10766,23-06-2022,414.52
CUST10994,24-03-2025,1042.56
CUST10762,16-07-2024,585.65
CUST10954,24-08-2024,1469.31
CUST10951,09-09-2024,699.5
CUST10093,09-02-2024,1048.53
CUST10728,08-11-2023,1780.68
CUST10358,20-07-2024,164.12
CUST10414,01-07-2022,2913.39
CUST10452,04-12-2020,1834.59
CUST10373,20-10-2023,966.82
CUST10431,17-06-2023,2755.76
CUST10939,23-05-2024,221.88
CUST10692,11-07-2025,670.23
CUST10518,14-03-2023,2706.98
CUST10449,12-08-2022,483.43
CUST10511,19-04-2025,1496.93
CUST10385,01-02-2023,730.7
CUST10549,27-05-2025,1838.51
CUST10028,05-09-2022,961.07
CUST10862,01-12-2024,863.93
CUST10049,16-03-2022,89.37
CUST10847,28-08-2023,576.15
CUST10499,26-10-2022,1083.87
CUST10869,12-09-2023,417.86
CUST10330,06-08-2023,1037.56
CUST10781,03-12-2024,621.14
CUST10236,19-04-2025,475.58
CUST10105,17-04-2021,409.45
CUST10020,07-10-2024,125.08
CUST10358,28-03-2025,956.24
CUST10078,02-10-2024,935.61
CUST10732,01-03-2023,2271.75
CUST10183,30-01-2021,2320.47
CUST10709,17-04-2023,1090.74
CUST10486,22-08-2024,389.93
CUST10125,27-01-2025,840.27
CUST10236,23-06-2022,1236.22
CUST10148,12-05-2023,185.44
CUST10470,02-11-2023,431.86
CUST10913,10-06-2023,643.76
CUST10758,09-09-2024,717.39
CUST10077,09-09-2023,2398.41
CUST10171,30-08-2023,1140.51
CUST10643,29-06-2023,1149.43
CUST10285,07-03-2025,590
CUST10774,15-06-2025,1670.67
CUST10484,02-08-2023,974.38
CUST10926,06-09-2022,1042.24
CUST10710,14-12-2024,117.59
CUST10373,12-09-2022,73.24
CUST10191,03-02-2025,924.45
CUST10238,07-12-2022,227.37
CUST10044,10-04-2025,628.81
CUST10299,28-11-2024,1341.92
CUST10664,31-12-2023,183.14
CUST10454,09-08-2022,889.6
CUST10556,03-07-2025,978.76
CUST10567,10-06-2025,1583.14
CUST10927,13-04-2024,40.99
CUST10464,19-08-2022,493.22
CUST10609,31-01-2025,645.42
CUST10288,16-01-2024,1825.45
CUST10841,20-07-2024,1233.21
CUST10251,09-11-2023,201.79
CUST10011,21-09-2023,1611.82
CUST10311,24-03-2025,151.14
CUST10481,19-10-2022,293.68
CUST10152,26-04-2025,415.01
CUST10203,30-01-2022,1035.64
CUST10201,17-11-2024,1737.56
CUST10185,14-08-2024,397.27
CUST10313,12-11-2023,1449.6
CUST10073,19-12-2024,492.28
CUST10262,21-09-2024,540.55
CUST10968,08-06-2022,301.8
CUST10172,03-09-2024,1399.99
CUST10401,11-02-2024,283.6
CUST10642,06-09-2022,110.26
CUST10816,20-07-2022,982.18
CUST10896,14-12-2023,644.56
CUST10792,26-03-2024,365.01
CUST10600,23-12-2024,316.67
CUST10827,03-12-2023,748.37
CUST10838,02-04-2025,225.13
CUST10309,22-04-2024,1247.51
CUST10763,19-11-2024,579.01
CUST10786,30-04-2025,437.95
CUST10185,11-07-2024,509.1
CUST10465,15-06-2023,597.74
CUST10911,21-02-2023,463.27
CUST10957,05-01-2025,357.46
CUST10407,19-10-2023,293.96
CUST10696,23-08-2022,1385.61
CUST10095,06-01-2021,1150.14
CUST10919,10-04-2025,304.8
CUST10832,05-09-2024,309.33
CUST10976,04-06-2024,219.7
CUST10807,03-08-2024,1496.2
CUST10365,14-06-2024,412.15
CUST10618,18-12-2024,1296.4
CUST10365,12-03-2024,297.52
CUST10236,30-09-2021,631.19
CUST10002,16-03-2025,608.19
CUST10809,29-04-2024,138.35
CUST10852,27-03-2023,1385.8
CUST10553,12-06-2024,2391.61
CUST10632,25-10-2024,2414.75
CUST10168,10-06-2025,1145.08
CUST10465,29-11-2024,515.67
CUST10637,22-03-2025,157.63
CUST10128,09-11-2024,3514.48
CUST10965,03-06-2023,786.16
CUST10289,03-05-2024,392.42
CUST10947,28-08-2023,581.42
CUST10395,21-07-2024,90.35
CUST10152,08-02-2025,834.01
CUST10344,03-06-2022,2635.79
CUST10351,15-01-2025,541.94
CUST10256,30-09-2023,2216.58
CUST10854,16-09-2024,366.14
CUST10003,23-06-2024,3169.02
CUST10896,19-03-2025,405.92
CUST10146,27-09-2024,216.79
CUST10192,31-03-2024,2287.19
CUST10263,07-04-2021,247.45
CUST10218,08-09-2024,906.23
CUST10641,17-06-2025,1190.69
CUST10006,18-06-2024,300.32
CUST10059,17-02-2025,2914.01
CUST10951,05-05-2025,724.26
CUST10999,12-11-2022,59.9
CUST10663,03-04-2023,808.74
CUST10037,31-08-2023,558.96
CUST10878,06-09-2023,868.53
CUST10470,20-03-2024,570.48
CUST10291,09-03-2023,587.96
CUST10227,13-05-2024,2427.63
CUST10536,23-02-2025,2021
CUST10771,02-05-2024,826.84
CUST10935,20-10-2024,2312.78
CUST10657,10-05-2024,617.73
CUST10112,07-04-2023,438.74
CUST10766,14-04-2025,864.74
CUST10079,21-03-2024,1068.75
CUST10618,20-12-2022,2486.07
CUST10153,09-04-2023,573.74
CUST10873,27-06-2024,440.71
CUST10207,12-04-2025,924.31
CUST10968,22-07-2024,1735.49
CUST10182,03-05-2022,354.07
CUST10909,17-04-2024,209.91
CUST10031,08-01-2025,498.13
CUST10446,05-06-2024,320.59
CUST10160,14-11-2022,818.98
CUST10175,21-08-2022,216.82
CUST10450,09-10-2024,659.18
CUST10974,21-10-2024,1290.38
CUST10328,22-06-2025,210.47
CUST10053,29-09-2023,375.62
CUST10457,15-02-2025,433.79
CUST10633,23-09-2023,620.48
CUST10514,16-03-2024,931.54
CUST10366,22-01-2021,1006.71
CUST10724,14-03-2022,201.95
CUST10293,29-11-2024,1610.65
CUST10592,25-01-2025,1501.21
CUST10130,13-02-2024,477.73
CUST10994,23-04-2025,1102.37
CUST10556,26-10-2021,531.25
CUST10967,29-06-2024,1589.53
CUST10899,09-12-2024,1123.66
CUST10920,05-05-2023,701.45
CUST10630,28-03-2025,1495.62
CUST10534,11-09-2023,3150.48
CUST10053,01-07-2025,2904.25
CUST10249,29-07-2024,1430.21
CUST10116,08-04-2024,2465.82
CUST10463,02-05-2024,882.61
CUST10955,05-08-2022,130.21
CUST10503,12-03-2023,459.95
CUST10235,28-08-2024,2813.43
CUST10526,10-04-2022,2042.89
CUST10324,13-11-2022,251.5
CUST10962,18-11-2024,525.54
CUST10114,20-11-2022,645.2
CUST10686,02-02-2025,576.15
CUST10313,22-07-2025,1365.2
CUST10958,17-08-2023,515.32
CUST10847,25-01-2025,759.92
CUST10154,11-02-2024,157.97
CUST10272,28-11-2022,226.75
CUST10655,11-04-2024,642.75
CUST10429,14-05-2024,854.86
CUST10271,05-09-2022,328.06
CUST10117,28-06-2024,632.91
CUST10018,05-09-2023,1757.03
CUST10978,23-12-2023,438.5
CUST10004,30-11-2024,1565.88
CUST10936,18-05-2025,2183.79
CUST10379,30-06-2024,987.31
CUST10513,06-04-2025,1229.14
CUST10188,03-06-2025,1210.57
CUST10058,12-08-2023,1525.2
CUST10335,26-12-2021,1145.53
CUST10162,24-07-2022,693.54
CUST10043,15-02-2024,788.71
CUST10035,13-12-2021,499.5
CUST10030,15-05-2024,672.63
CUST10267,27-11-2024,1380.03
CUST10253,10-07-2024,2686.25
CUST10031,05-12-2023,1581.51
CUST10742,03-12-2024,352.39
CUST10298,08-10-2023,1056.44
CUST10493,18-09-2021,581.24
CUST10737,27-07-2023,820.01
CUST10739,06-09-2024,571.13
CUST10612,15-05-2023,179.18
CUST10937,24-03-2025,179.43
CUST10660,22-07-2021,2130.91
CUST10511,14-06-2025,1417.6
CUST10345,29-08-2024,781.15
CUST10601,29-07-2024,327.3
CUST10091,07-11-2024,1237.15
CUST10204,23-11-2024,980.99
CUST10179,22-02-2025,406.8
CUST10359,05-05-2025,814.16
CUST10735,02-08-2023,454.37
CUST10766,30-08-2022,978.54
CUST10091,02-12-2021,414.42
CUST10804,18-07-2025,481.77
CUST10378,20-04-2024,1592.94
CUST10147,26-03-2024,134.6
CUST10368,25-06-2024,507.83
CUST10198,17-12-2024,1151.03
CUST10936,05-02-2025,353.59
CUST10472,08-05-2025,258.28
CUST10387,18-03-2025,769.59
CUST10458,25-05-2024,636.76
CUST10355,29-12-2020,1105.83
CUST10629,11-06-2025,1600.6
CUST10601,16-01-2024,509.64
CUST10887,18-03-2022,2210.29
CUST10080,29-11-2021,1326.36
CUST10252,10-10-2021,509.49
CUST10238,22-03-2023,611.49
CUST10097,29-04-2021,616.04
CUST10241,26-06-2025,1747.61
CUST10090,12-12-2022,764.27
CUST10748,05-09-2021,490.84
CUST10319,24-05-2021,239.1
CUST10535,17-05-2024,592.58
CUST10378,03-10-2024,1311.18
CUST10083,18-09-2024,67.28
CUST10124,12-04-2023,1589.49
CUST10601,14-02-2025,1133.61
CUST10851,01-01-2025,1398.44
CUST10611,24-06-2023,1962.49
CUST10369,16-08-2024,574.42
CUST10945,04-03-2025,300.93
CUST10255,15-01-2025,243.78
CUST10569,26-02-2025,908.66
CUST10290,10-07-2024,640.8
CUST10792,09-10-2022,88.93
CUST10904,11-04-2021,475.38
CUST10935,21-08-2024,891.46
CUST10644,28-05-2023,440.38
CUST10317,05-07-2024,431.96
CUST10828,21-03-2024,354.74
CUST10931,21-07-2025,3070.17
CUST10127,09-06-2023,2369.07
CUST10923,01-12-2024,875.81
CUST10171,23-02-2023,1247.06
CUST10732,11-02-2024,1847.44
CUST10416,01-06-2025,2403.56
CUST10216,07-01-2025,315.8
CUST10475,13-09-2024,762.02
CUST10968,18-12-2021,585.05
CUST10139,01-10-2023,1603.56
CUST10793,25-02-2025,576.58
CUST10201,13-10-2024,961.09
CUST10855,04-10-2024,1324.95
CUST10081,27-08-2022,2087.33
CUST10444,13-10-2024,1190.94
CUST10074,27-11-2022,997.17
CUST10390,08-11-2024,89.8
CUST10157,22-07-2022,1290.58
CUST10584,07-09-2023,1200.59
CUST10249,24-11-2023,421.81
CUST10947,17-08-2023,1677.27
CUST10308,02-02-2024,908.5
CUST10262,23-03-2022,1056.39
CUST10616,21-12-2024,669.03
CUST10523,09-10-2021,2195.82
CUST10742,20-07-2025,79.47
CUST10587,06-12-2022,534.54
CUST10911,23-04-2024,651.52
CUST10490,11-02-2024,962.37
CUST10879,19-03-2022,215.57
CUST10395,22-07-2023,1095.6
CUST10120,25-12-2024,675.52
CUST10111,03-03-2025,403.11
CUST10911,08-08-2023,1050.35
CUST10675,21-03-2024,754.95
CUST10368,15-02-2023,2359.28
CUST10465,02-12-2024,688.98
CUST10493,19-07-2025,2052.69
CUST10674,09-08-2024,776.47
CUST10919,12-05-2025,379.16
CUST10404,27-09-2024,1594.49
CUST10908,12-04-2024,840.94
CUST10217,18-10-2022,1881.7
CUST10600,26-09-2022,757.82
CUST10341,20-02-2025,835.21
CUST10153,14-12-2023,568.7
CUST10642,26-02-2023,686.87
CUST10274,07-05-2025,830.58
CUST10332,21-05-2024,1370.28
CUST10975,15-12-2023,1574.86
CUST10652,20-11-2023,1566.75
CUST10200,31-12-2024,345.54
CUST10906,18-03-2023,1003.49
CUST10612,10-11-2024,1531.72
CUST10046,09-05-2024,690.48
CUST10948,31-07-2024,1716.54
CUST10676,28-01-2024,257.21
CUST10412,28-04-2025,1707.98
CUST10272,17-11-2023,1644.18
CUST10329,19-12-2022,171.34
CUST10827,19-09-2023,743.42
CUST10110,05-09-2023,1245.52
CUST10646,09-10-2021,1013.29
CUST10135,29-06-2023,1012.3
CUST10208,25-01-2024,815.88
CUST10950,15-11-2023,324.38
CUST10382,04-12-2022,737.2
CUST10481,08-05-2024,3076.14
CUST10646,30-03-2024,1185.28
CUST10332,28-11-2022,304.07
CUST10577,17-05-2022,383.14
CUST10044,19-07-2022,1041.5
CUST10056,01-06-2023,2402.03
CUST10726,18-02-2025,324.42
CUST10469,10-09-2023,692.03
CUST10137,24-01-2025,1466.5
CUST10465,25-01-2025,882.67
CUST10510,21-02-2023,2190.39
CUST10521,04-01-2024,653.96
CUST10772,30-08-2023,354.92
CUST10218,01-05-2024,411.56
CUST10821,18-03-2024,515.96
CUST10879,11-12-2021,1265.23
CUST10284,19-10-2022,378.4
CUST10263,08-06-2021,287.77
CUST10630,31-07-2024,1777.31
CUST10159,09-02-2025,1578.88
CUST10290,16-09-2023,648.99
CUST10121,06-05-2025,1227.21
CUST10995,06-11-2021,721.46
CUST10325,08-01-2024,1458.05
CUST10228,09-03-2025,1290.08
CUST10349,19-08-2023,1265.81
CUST10320,12-06-2025,1505.98
CUST10201,30-05-2025,532.68
CUST10777,06-02-2025,487.71
CUST10124,07-02-2025,1615.16
CUST10874,02-06-2025,1013.71
CUST10425,10-12-2022,95.29
CUST10216,07-09-2024,796.65
CUST10430,04-11-2024,782.91
CUST10798,08-06-2024,186.69
CUST10136,06-10-2022,472.27
CUST10524,09-09-2023,836.53
CUST10839,24-08-2023,735.09
CUST10544,04-02-2023,1367.55
CUST10090,30-12-2023,1938.97
CUST10903,01-12-2021,436.08
CUST10397,14-01-2024,897.35
CUST10029,08-11-2024,1731.88
CUST10395,10-06-2024,1355.1
CUST10142,17-04-2025,1402.6
CUST10403,16-08-2022,1424.87
CUST10354,25-06-2024,1122.05
CUST10633,05-05-2024,1605.16
CUST10779,02-08-2024,380.01
CUST10528,21-02-2025,614.76
CUST10406,30-06-2023,238.38
CUST10616,02-03-2022,873.69
CUST10149,04-08-2023,2343.42
CUST10749,07-03-2025,436.48
CUST10672,03-12-2024,622.43
CUST10095,19-01-2024,451.06
CUST10782,07-03-2024,454.49
CUST10988,13-03-2024,183.39
CUST10702,07-04-2024,395.77
CUST10535,13-01-2023,1842.37
CUST10236,27-08-2023,407.54
CUST10772,17-10-2023,424.46
CUST10987,02-06-2025,434.05
CUST10204,25-05-2024,1442.43
CUST10498,05-08-2024,420.69
CUST10484,21-03-2022,1572.77
CUST10387,20-05-2024,1601.79
CUST10790,13-04-2025,955.83
CUST10731,18-03-2022,419.71
CUST10325,01-03-2024,2894.19
CUST10258,15-06-2024,927.62
CUST10570,23-03-2024,1456.65
CUST10992,31-05-2025,253.83
CUST10893,04-12-2021,137.11
CUST10009,25-11-2021,1360.34
CUST10541,19-11-2024,1212.66
CUST10772,09-11-2024,432.47
CUST10536,18-05-2024,518.41
CUST10860,04-11-2023,466.98
CUST10715,03-01-2025,989.22
CUST10755,17-11-2023,1583.24
CUST10943,19-06-2025,181.01
CUST10749,10-06-2024,1182.14
CUST10266,07-11-2021,734
CUST10024,23-08-2022,227.25
CUST10997,15-07-2023,1419.35
CUST10390,06-08-2022,1332.57
CUST10758,25-09-2024,845.21
CUST10534,17-07-2024,756.19
CUST10402,31-01-2021,425.84
CUST10148,20-06-2025,699.86
CUST10174,01-06-2024,1244.92
CUST10625,31-03-2024,1226.7
CUST10265,09-03-2023,1987.05
CUST10101,11-10-2022,830.69
CUST10416,04-06-2024,266.03
CUST10116,24-10-2024,1383.11
CUST10723,01-05-2021,315.11
CUST10489,14-05-2025,189.97
CUST10413,06-02-2021,1218.88
CUST10935,08-07-2025,561.83
CUST10054,19-08-2021,877.6
CUST10499,21-02-2023,1187.39
CUST10083,06-09-2022,910.04
CUST10961,28-05-2025,385.65
CUST10577,20-06-2025,805.15
CUST10081,13-05-2025,1552.48
CUST10227,03-03-2023,444.49
CUST10924,02-07-2025,711.66
CUST10345,22-07-2025,782.38
CUST10935,04-11-2024,3032.41
CUST10395,12-11-2023,1104.05
CUST10625,21-11-2024,776.37
CUST10695,15-02-2022,555.97
CUST10675,15-05-2023,1027.01
CUST10848,11-10-2024,909.64
CUST10874,01-07-2024,1820.07
CUST10351,04-12-2024,952.13
CUST10855,07-09-2024,2608.67
CUST10364,03-05-2025,485.13
CUST10730,30-03-2024,502.73
CUST10681,24-08-2024,372.16
CUST10772,01-05-2025,1267.64
CUST10951,20-04-2025,276.83
CUST10944,19-02-2024,1370.55
CUST10256,23-12-2024,501.98
CUST10247,22-02-2024,680.11
CUST10419,14-05-2023,1877.29
CUST10140,20-06-2024,176.37
CUST10770,02-03-2024,1611.46
CUST10226,13-08-2021,1802.02
CUST10699,16-12-2023,252.18
CUST10941,19-10-2023,686.1
CUST10410,23-12-2021,540.09
CUST10639,14-05-2023,124.22
CUST10744,10-03-2024,1007.77
CUST10047,24-12-2022,1641.51
CUST10252,15-02-2023,1149.69
CUST10192,02-02-2025,1395.92
CUST10581,22-04-2025,615.56
CUST10151,07-07-2021,308.08
CUST10580,29-04-2025,986.77
CUST10347,05-08-2024,569.35
CUST10191,15-04-2025,131.83
CUST10960,01-07-2023,562.66
CUST10111,30-09-2024,650.66
CUST10924,24-02-2025,959.41
CUST10789,04-07-2025,830.86
CUST10213,31-07-2024,2776.83
CUST10430,18-07-2024,652.46
CUST10053,15-02-2024,208.06
CUST10951,16-03-2025,876.93
CUST10525,26-01-2025,1233.27
CUST10340,22-05-2025,920.85
CUST10883,05-09-2024,1079.59
CUST10549,22-12-2024,1122.32
CUST10774,20-09-2024,1209.8
CUST10734,05-04-2024,1188.8
CUST10370,30-08-2024,430.92
CUST10357,31-08-2022,204.36
CUST10675,02-07-2023,806.91
CUST10724,20-01-2021,809.23
CUST10447,14-12-2024,862.89
CUST10938,31-03-2025,1440.57
CUST10233,17-06-2021,591.52
CUST10358,06-03-2025,389.64
CUST10951,02-01-2025,749.98
CUST10792,02-03-2023,1449.49
CUST10389,17-08-2024,1005.2
CUST10073,30-08-2024,287.22
CUST10230,06-11-2024,1054.61
CUST10929,14-03-2023,494.48
CUST10867,13-05-2023,2032.4
CUST10479,17-01-2022,160.47
CUST10131,25-05-2024,667.86
CUST10365,05-07-2024,1806.03
CUST10641,27-08-2023,1038.43
CUST10981,18-06-2025,729.13
CUST10377,05-02-2025,1593.7
CUST10094,06-12-2024,311.53
CUST10474,15-02-2025,2548.02
CUST10527,13-02-2024,1180.13
CUST10819,14-08-2024,812.63
CUST10977,06-09-2023,1143.47
CUST10428,27-01-2025,292.11
CUST10386,29-04-2025,1358.69
CUST10796,03-03-2023,509.11
CUST10269,04-04-2021,1521.86
CUST10075,11-11-2024,649.16
CUST10468,13-09-2024,263.73
CUST10478,03-10-2021,1386.84
CUST10680,15-10-2024,715.57
CUST10152,17-05-2025,308.79
CUST10269,25-08-2023,442.65
CUST10720,13-08-2024,456.67
CUST10966,14-06-2024,419.05
CUST10711,03-12-2024,1436.97
CUST10937,13-06-2024,1643.18
CUST10014,12-07-2024,30.85
CUST10803,09-03-2025,1218.89
CUST10963,25-12-2024,1426.41
CUST10540,24-10-2024,199.83
CUST10371,20-08-2024,893.05
CUST10433,18-07-2025,1023.98
CUST10947,05-09-2024,888.36
CUST10242,22-01-2024,1284.07
CUST10878,25-01-2023,132.24
CUST10359,02-10-2024,1570.63
CUST10720,06-03-2025,618.79
CUST10476,13-08-2024,1430.64
CUST10823,14-10-2024,457.1
CUST10339,31-07-2022,144.8
CUST10451,22-06-2024,116.91
CUST10532,24-11-2022,246.55
CUST10770,18-08-2024,1426.71
CUST10011,27-02-2023,417.45
CUST10148,15-12-2023,69.82
CUST10825,22-11-2023,643.41
CUST10735,13-04-2025,340.47
CUST10777,30-11-2024,1707.31
CUST10246,19-02-2025,3000.55
CUST10805,02-08-2024,1956.63
CUST10708,17-10-2024,616.34
CUST10101,30-03-2022,323.03
CUST10230,28-08-2023,386.43
CUST10279,27-01-2023,1058.05
CUST10373,25-11-2022,3131.29
CUST10229,25-02-2023,1094.33
CUST10865,16-03-2025,1286.3
CUST10578,26-12-2024,230.6
CUST10188,25-01-2025,577.01
CUST10985,20-09-2024,709.1
CUST10455,17-11-2022,940.87
CUST10366,06-09-2021,697.74
CUST10376,13-01-2025,1747.12
CUST10854,20-12-2023,824.91
CUST10715,13-10-2024,428.82
CUST10039,12-06-2024,679.72
CUST10719,12-07-2025,1701.21
CUST10687,11-02-2023,775.49
CUST10186,14-04-2024,1240.31
CUST10398,27-05-2023,109.13
CUST10544,26-09-2024,732.41
CUST10361,18-02-2025,1267.6
CUST10355,10-07-2023,268.5
CUST10677,19-11-2024,871.13
CUST10834,09-06-2022,1094.68
CUST10864,01-03-2022,902.71
CUST10565,30-01-2025,630.27
CUST10955,29-11-2024,794.69
CUST10584,25-05-2023,191.88
CUST10418,17-02-2025,1145.13
CUST10309,24-04-2024,214.33
CUST10521,11-09-2023,853.19
CUST10266,26-01-2024,1831.59
CUST10469,19-05-2024,224.7
CUST10084,21-01-2025,739.5
CUST10054,23-08-2024,1671.82
CUST10106,07-08-2024,2117.22
CUST10570,26-08-2022,1663.93
CUST10275,14-04-2025,2027.68
CUST10760,30-01-2023,2427.33
CUST10317,13-04-2025,913.39
CUST10941,08-07-2024,1482.64
CUST10830,17-11-2023,837.07
CUST10217,29-04-2022,907.99
CUST10437,10-03-2022,69.31
CUST10570,24-02-2023,899.47
CUST10599,20-03-2024,946.15
CUST10814,18-10-2024,1686.29
CUST10891,01-07-2024,1248.7
CUST10204,25-03-2024,804.18
CUST10251,18-10-2024,892.19
CUST10285,23-04-2022,903.21
CUST10094,06-04-2025,108.13
CUST10427,28-05-2023,216.55
CUST10401,28-03-2024,1310.29
CUST10696,08-09-2022,1826.79
CUST10518,10-12-2023,284.39
CUST10868,09-05-2025,346.33
CUST10294,17-10-2022,1225.17
CUST10299,22-11-2022,2135.93
CUST10619,18-05-2025,1346.75
CUST10497,15-06-2024,1556.13
CUST10984,26-10-2023,2364.73
CUST10974,14-07-2024,1303.2
CUST10832,19-07-2025,319.28
CUST10845,25-08-2021,425.39
CUST10094,05-03-2024,1900.48
CUST10422,10-06-2025,1773.45
CUST10229,17-12-2021,882.19
CUST10717,16-02-2024,321.6
CUST10204,11-07-2024,1831.45
CUST10493,29-05-2025,568.13
CUST10124,23-12-2021,885.86
CUST10527,08-09-2024,341.32
CUST10994,25-05-2024,2346.66
CUST10367,23-07-2022,629.9
CUST10866,23-04-2022,184.59
CUST10582,03-05-2024,1097.85
CUST10768,31-01-2025,850.32
CUST10884,11-10-2024,1223.74
CUST10556,03-07-2024,944.71
CUST10085,10-11-2024,1922.39
CUST10032,23-02-2025,1099.26
CUST10083,26-12-2022,2165.08
CUST10330,01-09-2023,261.15
CUST10250,22-11-2024,1213.81
CUST10880,25-08-2023,1410.23
CUST10453,30-06-2025,295.63
CUST10092,08-05-2024,419.16
CUST10197,21-12-2023,1623.26
CUST10905,23-11-2024,714.79
CUST10033,16-04-2025,273.06
CUST10451,22-04-2025,759.13
CUST10135,02-08-2023,1522.39
CUST10087,22-07-2023,306.69
CUST10702,29-05-2023,1567.52
CUST10482,09-10-2024,755.07
CUST10066,12-03-2025,594.16
CUST10812,19-10-2023,2537.58
CUST10904,03-02-2021,1238.27
CUST10051,09-08-2024,509.82
CUST10147,08-05-2025,1494.35
CUST10506,17-04-2025,447.07
CUST10128,11-03-2023,1638.91
CUST10706,18-12-2024,1637.79
CUST10506,15-01-2023,698.11
CUST10446,21-05-2024,533.12
CUST10490,10-01-2025,393.29
CUST10301,14-12-2023,2242.23
CUST10011,08-05-2024,228.93
CUST10621,12-02-2023,428.14
CUST10256,01-10-2022,529.08
CUST10557,18-11-2024,1478.82
CUST10648,15-09-2022,738.04
CUST10121,04-04-2025,520.27
CUST10611,06-06-2023,258.42
CUST10914,03-01-2024,355.22
CUST10093,07-09-2023,383.42
CUST10874,13-12-2023,743.32
CUST10641,26-12-2021,727.03
CUST10546,01-02-2024,1186.15
CUST10572,01-04-2025,237.91
CUST10941,24-06-2025,1794.51
CUST10851,03-08-2024,266.83
CUST10632,11-03-2025,1599.5
CUST10374,14-01-2024,213.98
CUST10034,01-06-2023,1254.66
CUST10238,21-02-2023,463.38
CUST10964,08-03-2025,462.01
CUST10552,30-04-2024,1007.68
CUST10682,13-07-2022,406.25
CUST10573,23-04-2023,1220.11
CUST10155,03-10-2024,1226.31
CUST10876,11-04-2025,644.68
CUST10022,21-06-2024,3385.54
CUST10769,29-04-2023,358.69
CUST10949,29-03-2023,965.62
CUST10390,09-05-2025,290.41
CUST10042,22-05-2025,2218.5
CUST10135,26-04-2024,772.1
CUST10341,05-04-2025,604.96
CUST10686,05-07-2024,2081
CUST10392,15-10-2024,1055.93
CUST10568,01-05-2024,1928.76
CUST10823,20-06-2025,1344.59
CUST10845,12-02-2023,1082.7
CUST10074,02-05-2025,902.41
CUST10616,11-08-2021,1383.39
CUST10797,13-09-2023,3041
CUST10461,18-06-2025,1180.99
CUST10315,08-01-2024,1277.82
CUST10335,15-07-2023,327.47
CUST10211,23-01-2025,400.74
CUST10437,19-01-2022,271.16
CUST10974,02-03-2025,1494.8
CUST10495,03-11-2023,1298.23
CUST10065,10-05-2023,392.81
CUST10389,09-01-2024,465.52
CUST10930,16-03-2024,1005.11
CUST10778,16-01-2022,474.38
CUST10916,19-08-2022,1779.03
CUST10258,19-08-2023,385.42
CUST10855,03-05-2024,269.29
CUST10802,26-05-2025,525.71
CUST10004,04-06-2024,429.33
CUST10665,07-05-2022,319.2
CUST10678,06-10-2024,444.16
CUST10643,18-01-2024,544.37
CUST10941,23-10-2023,302.11
CUST10892,23-05-2025,3376.85
CUST10107,14-03-2024,490.11
CUST10309,12-10-2023,677.25
CUST10748,07-04-2025,119.25
CUST10836,28-07-2023,719.56
